id,title,slug,brand,confidence,categoryPath,sku,importFile,priceUae,priceKsa,compareAtPriceUae,compareAtPriceKsa,processor,ram,storage,condition,imageCount,blockers,notes
prod_import_xlsx_1776538003641_175,Apple iPhone 16 128GB Refurbished Smartphone - UAE,iphone-16-128gb,Apple,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-IPHONE-16-128GB,exshopi_full_350_products_with_specs.xlsx,3000,,3000,,A18,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_176,Apple iPhone 16 Plus 128GB Refurbished Smartphone - UAE,iphone-16-plus-128gb,Apple,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-IPHONE-16-PLUS-128GB,exshopi_full_350_products_with_specs.xlsx,3400,,3400,,A18,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_177,Apple iPhone 16 Pro 128GB Refurbished Smartphone - UAE,iphone-16-pro-128gb,Apple,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-IPHONE-16-PRO-128GB,exshopi_full_350_products_with_specs.xlsx,4400,,4400,,A18 Pro,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_178,Apple iPhone 16 Pro Max 256GB Refurbished Smartphone - UAE,iphone-16-pro-max-256gb,Apple,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-IPHONE-16-PRO-MAX-256GB,exshopi_full_350_products_with_specs.xlsx,5200,,5200,,A18 Pro,8GB,256GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_179,Apple iPad 7th Gen 32GB Tablet,ipad-7th-gen-32gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-7TH-GEN-32GB,exshopi_full_350_products_with_specs.xlsx,800,,800,,A10 Fusion,3GB,32GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_180,Apple iPad 8th Gen 32GB Tablet,ipad-8th-gen-32gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-8TH-GEN-32GB,exshopi_full_350_products_with_specs.xlsx,900,,900,,A12 Bionic,3GB,32GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_181,Apple iPad 9th Gen 64GB Tablet,ipad-9th-gen-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-9TH-GEN-64GB,exshopi_full_350_products_with_specs.xlsx,1100,,1100,,A13 Bionic,3GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_182,Apple iPad 10th Gen 64GB Tablet,ipad-10th-gen-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-10TH-GEN-64GB,exshopi_full_350_products_with_specs.xlsx,1450,,1450,,A14 Bionic,4GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_183,Apple iPad Air 3 64GB Tablet,ipad-air-3-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-AIR-3-64GB,exshopi_full_350_products_with_specs.xlsx,1200,,1200,,A12 Bionic,3GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_184,Apple iPad Air 4 64GB Tablet,ipad-air-4-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-AIR-4-64GB,exshopi_full_350_products_with_specs.xlsx,1600,,1600,,A14 Bionic,4GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_185,Apple iPad Air 5 64GB Tablet,ipad-air-5-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-AIR-5-64GB,exshopi_full_350_products_with_specs.xlsx,1900,,1900,,M1,8GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_186,Apple iPad Pro 10.5 64GB Tablet,ipad-pro-10-5-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-10-5-64GB,exshopi_full_350_products_with_specs.xlsx,1200,,1200,,A10X Fusion,4GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_187,Apple iPad Pro 11 2018 128GB Tablet,ipad-pro-11-2018-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-11-2018-128GB,exshopi_full_350_products_with_specs.xlsx,1550,,1550,,A12X Bionic,4GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_188,Apple iPad Pro 11 2020 128GB Tablet,ipad-pro-11-2020-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-11-2020-128GB,exshopi_full_350_products_with_specs.xlsx,1900,,1900,,A12Z Bionic,6GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_189,Apple iPad Pro 11 2021 M1 128GB Tablet,ipad-pro-11-2021-m1-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-11-2021-M1-128GB,exshopi_full_350_products_with_specs.xlsx,2500,,2500,,M1,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_190,Apple iPad Pro 11 2022 M2 128GB Tablet,ipad-pro-11-2022-m2-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-11-2022-M2-128GB,exshopi_full_350_products_with_specs.xlsx,2900,,2900,,M2,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_191,Apple iPad Pro 12.9 2018 128GB Tablet,ipad-pro-12-9-2018-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-12-9-2018-128GB,exshopi_full_350_products_with_specs.xlsx,2100,,2100,,A12X Bionic,4GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_192,Apple iPad Pro 12.9 2020 128GB Tablet,ipad-pro-12-9-2020-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-12-9-2020-128GB,exshopi_full_350_products_with_specs.xlsx,2600,,2600,,A12Z Bionic,6GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_193,Apple iPad Pro 12.9 2021 M1 128GB Tablet,ipad-pro-12-9-2021-m1-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-12-9-2021-M1-128GB,exshopi_full_350_products_with_specs.xlsx,3300,,3300,,M1,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_194,Apple iPad Pro 12.9 2022 M2 128GB Tablet,ipad-pro-12-9-2022-m2-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-12-9-2022-M2-128GB,exshopi_full_350_products_with_specs.xlsx,3800,,3800,,M2,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_195,Apple iPad Mini 5 64GB Tablet,ipad-mini-5-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-MINI-5-64GB,exshopi_full_350_products_with_specs.xlsx,1200,,1200,,A12 Bionic,3GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_196,Apple iPad Mini 6 64GB Tablet,ipad-mini-6-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-MINI-6-64GB,exshopi_full_350_products_with_specs.xlsx,1700,,1700,,A15 Bionic,4GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_197,Apple iPad Air M1 64GB Tablet,ipad-air-m1-64gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-AIR-M1-64GB,exshopi_full_350_products_with_specs.xlsx,1900,,1900,,M1,8GB,64GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_198,Apple iPad Air M2 128GB Tablet,ipad-air-m2-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-AIR-M2-128GB,exshopi_full_350_products_with_specs.xlsx,2500,,2500,,M2,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_199,Apple iPad Pro M2 11 128GB Tablet,ipad-pro-m2-11-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-M2-11-128GB,exshopi_full_350_products_with_specs.xlsx,2900,,2900,,M2,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_200,Apple iPad Pro M2 12.9 128GB Tablet,ipad-pro-m2-12-9-128gb,Apple,low,electronics/mobiles-tablets/tablets,EX-DRAFT-IPAD-PRO-M2-12-9-128GB,exshopi_full_350_products_with_specs.xlsx,3800,,3800,,M2,8GB,128GB,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_201,Samsung Galaxy S20 Smartphone,samsung-galaxy-s20,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S20,exshopi_full_350_products_with_specs.xlsx,1100,,1100,,Snapdragon 865 / Exynos 990,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_203,Samsung Galaxy S20 Ultra Smartphone,samsung-galaxy-s20-ultra,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S20-ULTRA,exshopi_full_350_products_with_specs.xlsx,1600,,1600,,Snapdragon 865 / Exynos 990,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_204,Samsung Galaxy S20 FE Smartphone,samsung-galaxy-s20-fe,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S20-FE,exshopi_full_350_products_with_specs.xlsx,1200,,1200,,Snapdragon 865 / Exynos 990,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_205,Samsung Galaxy S21 Smartphone,samsung-galaxy-s21,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S21,exshopi_full_350_products_with_specs.xlsx,1350,,1350,,Snapdragon 888 / Exynos 2100,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_207,Samsung Galaxy S21 Ultra Smartphone,samsung-galaxy-s21-ultra,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S21-ULTRA,exshopi_full_350_products_with_specs.xlsx,1900,,1900,,Snapdragon 888 / Exynos 2100,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_208,Samsung Galaxy S21 FE Smartphone,samsung-galaxy-s21-fe,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S21-FE,exshopi_full_350_products_with_specs.xlsx,1450,,1450,,Snapdragon 888 / Exynos 2100,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_209,Samsung Galaxy S22 Smartphone,samsung-galaxy-s22,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S22,exshopi_full_350_products_with_specs.xlsx,1650,,1650,,Snapdragon 8 Gen 1 / Exynos 2200,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_211,Samsung Galaxy S22 Ultra Smartphone,samsung-galaxy-s22-ultra,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S22-ULTRA,exshopi_full_350_products_with_specs.xlsx,2500,,2500,,Snapdragon 8 Gen 1 / Exynos 2200,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_212,Samsung Galaxy S23 Smartphone,samsung-galaxy-s23,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S23,exshopi_full_350_products_with_specs.xlsx,2200,,2200,,Snapdragon 8 Gen 2,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_214,Samsung Galaxy S23 Ultra Smartphone,samsung-galaxy-s23-ultra,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S23-ULTRA,exshopi_full_350_products_with_specs.xlsx,3200,,3200,,Snapdragon 8 Gen 2,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_215,Samsung Galaxy S23 FE Smartphone,samsung-galaxy-s23-fe,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S23-FE,exshopi_full_350_products_with_specs.xlsx,2050,,2050,,Snapdragon 8 Gen 2,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_216,Samsung Galaxy S24 Smartphone,samsung-galaxy-s24,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S24,exshopi_full_350_products_with_specs.xlsx,2600,,2600,,Snapdragon 8 Gen 3 / Exynos 2400,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_218,Samsung Galaxy S24 Ultra Smartphone,samsung-galaxy-s24-ultra,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-S24-ULTRA,exshopi_full_350_products_with_specs.xlsx,3900,,3900,,Snapdragon 8 Gen 3 / Exynos 2400,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_219,Samsung Galaxy A12 Smartphone,samsung-galaxy-a12,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A12,exshopi_full_350_products_with_specs.xlsx,450,,450,,Helio P35,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_220,Samsung Galaxy A13 Smartphone,samsung-galaxy-a13,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A13,exshopi_full_350_products_with_specs.xlsx,500,,500,,Exynos 850,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_221,Samsung Galaxy A14 Smartphone,samsung-galaxy-a14,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A14,exshopi_full_350_products_with_specs.xlsx,580,,580,,Exynos 1330,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_222,Samsung Galaxy A15 Smartphone,samsung-galaxy-a15,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A15,exshopi_full_350_products_with_specs.xlsx,650,,650,,Helio G99,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_223,Samsung Galaxy A20 Smartphone,samsung-galaxy-a20,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A20,exshopi_full_350_products_with_specs.xlsx,560,,560,,Helio G80 / Dimensity,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_224,Samsung Galaxy A21 Smartphone,samsung-galaxy-a21,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A21,exshopi_full_350_products_with_specs.xlsx,560,,560,,Helio G80 / Dimensity,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_225,Samsung Galaxy A22 Smartphone,samsung-galaxy-a22,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A22,exshopi_full_350_products_with_specs.xlsx,560,,560,,Helio G80 / Dimensity,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_226,Samsung Galaxy A23 Smartphone,samsung-galaxy-a23,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A23,exshopi_full_350_products_with_specs.xlsx,560,,560,,Helio G80 / Dimensity,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_227,Samsung Galaxy A30 Smartphone,samsung-galaxy-a30,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A30,exshopi_full_350_products_with_specs.xlsx,720,,720,,Exynos 1280 / Dimensity,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_228,Samsung Galaxy A31 Smartphone,samsung-galaxy-a31,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A31,exshopi_full_350_products_with_specs.xlsx,720,,720,,Exynos 1280 / Dimensity,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_229,Samsung Galaxy A32 Smartphone,samsung-galaxy-a32,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A32,exshopi_full_350_products_with_specs.xlsx,720,,720,,Exynos 1280 / Dimensity,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_230,Samsung Galaxy A33 Smartphone,samsung-galaxy-a33,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A33,exshopi_full_350_products_with_specs.xlsx,720,,720,,Exynos 1280 / Dimensity,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_231,Samsung Galaxy A50 Smartphone,samsung-galaxy-a50,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A50,exshopi_full_350_products_with_specs.xlsx,700,,700,,Exynos / Snapdragon Midrange,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_232,Samsung Galaxy A51 Smartphone,samsung-galaxy-a51,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A51,exshopi_full_350_products_with_specs.xlsx,780,,780,,Exynos / Snapdragon Midrange,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_233,Samsung Galaxy A52 Smartphone,samsung-galaxy-a52,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A52,exshopi_full_350_products_with_specs.xlsx,920,,920,,Exynos / Snapdragon Midrange,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_234,Samsung Galaxy A52s Smartphone,samsung-galaxy-a52s,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A52S,exshopi_full_350_products_with_specs.xlsx,850,,850,,Octa-Core,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_235,Samsung Galaxy A53 Smartphone,samsung-galaxy-a53,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A53,exshopi_full_350_products_with_specs.xlsx,1050,,1050,,Exynos / Snapdragon Midrange,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_236,Samsung Galaxy A54 Smartphone,samsung-galaxy-a54,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A54,exshopi_full_350_products_with_specs.xlsx,1250,,1250,,Exynos / Snapdragon Midrange,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_237,Samsung Galaxy A55 Smartphone,samsung-galaxy-a55,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-A55,exshopi_full_350_products_with_specs.xlsx,1450,,1450,,Exynos / Snapdragon Midrange,8GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_238,Samsung Galaxy Note 10 Smartphone,samsung-galaxy-note-10,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-NOTE-10,exshopi_full_350_products_with_specs.xlsx,1250,,1250,,Exynos 9825 / Snapdragon 855,8GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_240,Samsung Galaxy Note 20 Smartphone,samsung-galaxy-note-20,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-NOTE-20,exshopi_full_350_products_with_specs.xlsx,1600,,1600,,Exynos 990 / Snapdragon 865+,8GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
